App;TestFileName;ProductionFileName;LOC;numberMethods;Assertion Roulette;Eager Test;Mystery Guest;Sleepy Test;Unknown Test;Redundant Assertion;Dependent Test;Magic Number Test;Conditional Test Logic;EmptyTest;General Fixture;IgnoredTest;Sensitive Equality;Verbose Test;Default Test;Resource Optimism;Duplicate Assert;Exception Catching Throwing;Constructor Initialization;Print Statement;Lazy Test
jfreechart;DatasetUtilsTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\general\DatasetUtils.java;1494;66;265;1;0;0;0;0;0;216;0;0;0;0;0;5;0;0;40;4;0;0;13
jfreechart;DefaultHeatMapDatasetTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\general\DefaultHeatMapDataset.java;188;7;38;4;0;0;0;0;0;9;0;0;0;0;0;1;0;0;3;0;0;0;2
jfreechart;DefaultKeyedValueDatasetTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\general\DefaultKeyedValueDataset.java;111;4;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1
jfreechart;DefaultKeyedValues2DDatasetTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\general\DefaultKeyedValues2DDataset.java;82;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jfreechart;DefaultKeyedValuesDatasetTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\general\DefaultKeyedValuesDataset.java;81;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jfreechart;DefaultPieDatasetTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\general\DefaultPieDataset.java;176;8;17;4;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1;3;0;0;1
jfreechart;KeyedObjects2DTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\KeyedObjects2D.java;386;11;51;9;0;0;0;0;0;15;0;0;0;0;0;3;0;0;8;18;0;0;7
jfreechart;KeyedObjectsTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\KeyedObjects.java;355;10;55;8;0;0;0;0;0;26;0;0;0;0;0;3;0;0;7;11;0;0;7
jfreechart;KeyedObjectTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\KeyedObject.java;125;4;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0
jfreechart;KeyToGroupMapTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\KeyToGroupMap.java;246;8;37;5;0;0;0;0;0;18;0;0;0;0;0;0;0;0;4;2;0;0;2
jfreechart;RangeTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\Range.java;351;14;82;12;0;0;0;0;0;56;0;0;0;0;0;1;0;0;8;5;0;0;3
jfreechart;RangeTypeTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\RangeType.java;91;3;15;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jfreechart;BoxAndWhiskerCalculatorTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\statistics\BoxAndWhiskerCalculator.java;161;5;19;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;2;3;0;0;1
jfreechart;BoxAndWhiskerItemTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\statistics\BoxAndWhiskerItem.java;77;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
jfreechart;DefaultBoxAndWhiskerCategoryDatasetTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\statistics\DefaultBoxAndWhiskerCategoryDataset.java;270;10;47;5;0;0;0;0;0;36;0;0;0;0;0;1;0;0;0;2;0;0;11
jfreechart;DefaultBoxAndWhiskerXYDatasetTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\statistics\DefaultBoxAndWhiskerXYDataset.java;176;7;29;3;0;0;0;0;0;18;0;0;0;0;0;0;0;0;1;0;0;0;2
jfreechart;DefaultMultiValueCategoryDatasetTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\statistics\DefaultMultiValueCategoryDataset.java;248;8;32;4;0;0;0;0;0;9;0;0;0;0;0;0;0;0;9;5;0;0;2
jfreechart;DefaultStatisticalCategoryDatasetTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java;272;12;46;7;0;0;0;0;0;36;0;0;0;0;1;1;0;0;4;2;0;0;4
jfreechart;HistogramBinTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\statistics\HistogramBin.java;88;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
jfreechart;HistogramDatasetTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\statistics\HistogramDataset.java;246;13;51;10;0;0;0;0;0;38;0;0;0;0;0;0;0;0;3;0;0;0;5
jfreechart;MeanAndStandardDeviationTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\statistics\MeanAndStandardDeviation.java;88;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1
jfreechart;RegressionTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\statistics\Regression.java;252;10;16;0;0;0;0;0;0;16;4;0;0;0;0;0;0;0;0;0;0;0;2
jfreechart;SimpleHistogramBinTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\statistics\SimpleHistogramBin.java;160;5;39;5;0;0;0;0;0;10;0;0;0;0;0;1;0;0;2;0;0;0;2
jfreechart;SimpleHistogramDatasetTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\statistics\SimpleHistogramDataset.java;121;6;12;3;0;0;0;0;0;4;0;0;0;0;0;0;0;0;1;0;0;0;3
jfreechart;StatisticsTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\statistics\Statistics.java;437;13;47;0;0;0;0;0;0;20;0;0;0;0;0;5;0;0;10;8;0;0;3
jfreechart;DateRangeTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\time\DateRange.java;106;4;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1
jfreechart;DayTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\time\Day.java;561;34;61;22;0;0;8;1;0;27;1;0;0;4;0;0;0;0;5;8;0;0;8
jfreechart;FixedMillisecondTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\time\FixedMillisecond.java;96;4;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
jfreechart;HourTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\time\Hour.java;509;31;64;21;0;0;6;1;0;31;0;0;0;3;0;0;0;0;6;7;0;0;9
jfreechart;MillisecondTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\time\Millisecond.java;500;27;79;17;0;0;6;1;0;40;0;0;0;3;0;0;0;0;14;7;0;0;7
jfreechart;MinuteTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\time\Minute.java;480;27;64;17;0;0;6;1;0;31;0;0;0;3;0;0;0;0;8;7;0;0;7
jfreechart;MonthTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\time\Month.java;587;39;58;18;0;0;8;1;0;21;0;0;0;4;0;1;0;0;1;11;0;0;7
jfreechart;MovingAverageTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\time\MovingAverage.java;98;3;8;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
jfreechart;OHLCItemTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\time\ohlc\OHLCItem.java;143;6;23;3;0;0;0;0;0;5;0;0;0;0;0;1;0;0;2;0;0;0;1
jfreechart;OHLCSeriesCollectionTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\time\ohlc\OHLCSeriesCollection.java;238;10;24;8;0;0;0;0;0;7;0;0;0;0;0;0;0;0;2;1;0;0;6
jfreechart;OHLCSeriesTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\time\ohlc\OHLCSeries.java;252;13;36;5;0;0;0;0;0;14;0;0;0;0;0;0;0;0;4;1;0;0;3
jfreechart;OHLCTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\time\ohlc\OHLC.java;111;4;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1
jfreechart;QuarterTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\time\Quarter.java;609;40;60;18;0;0;8;1;0;24;0;0;0;4;0;1;0;0;3;13;0;0;7
jfreechart;SecondTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\time\Second.java;471;26;69;16;0;0;6;1;0;36;0;0;0;3;0;0;0;0;10;7;0;0;7
jfreechart;SimpleTimePeriodTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\time\SimpleTimePeriod.java;178;7;21;3;0;0;0;1;0;7;0;0;0;0;0;1;0;0;5;0;0;0;1
jfreechart;TimePeriodAnchorTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\time\TimePeriodAnchor.java;69;2;4;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jfreechart;TimePeriodValuesCollectionTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\time\TimePeriodValuesCollection.java;201;7;26;5;0;0;0;0;0;15;0;0;0;0;0;1;0;0;7;2;0;0;3
jfreechart;TimePeriodValuesTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\time\TimePeriodValues.java;298;14;39;10;0;0;0;0;0;31;0;0;0;0;0;0;0;0;7;1;0;0;4
jfreechart;TimePeriodValueTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\time\TimePeriodValue.java;89;4;7;1;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1
jfreechart;TimeSeriesCollectionTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\time\TimeSeriesCollection.java;478;14;77;10;0;0;0;0;0;54;0;0;0;0;0;4;0;0;19;1;0;0;6
jfreechart;TimeSeriesDataItemTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\time\TimeSeriesDataItem.java;94;3;6;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
jfreechart;TimeSeriesTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\time\TimeSeries.java;1154;47;217;37;0;0;0;0;0;132;0;0;0;0;0;7;0;0;37;14;0;0;19
jfreechart;TimeTableXYDatasetTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\time\TimeTableXYDataset.java;163;7;26;6;0;0;0;0;0;13;0;0;0;0;0;0;0;0;2;1;0;0;4
jfreechart;WeekTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\time\Week.java;697;41;71;20;0;0;8;0;0;22;0;0;0;4;0;1;0;0;6;14;0;0;7
jfreechart;YearTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\time\Year.java;520;31;47;21;0;0;6;1;0;16;0;0;0;3;0;1;0;0;1;10;0;0;6
jfreechart;CategoryTableXYDatasetTest;C:\Users\Danny\.jnose_projects\jfreechart\src\ATSQA_main.main\java\org\jfree\data\xy\CategoryTableXYDataset.java;188;7;38;5;0;0;0;0;0;18;0;0;0;0;0;1;0;0;5;0;0;0;4
